train set,train set size,test set,c0,c1,c2,rmse,kfold rmse
gov,1,flores,1.9189291952957714,0.007577479373827602,-2.487012697917194e-10,3.4781206183744624,2.9918725644801953
gov,1,bible,0.0,0.0,0.0,1.1410521460476728,1.1410521460476728
gov,1,gov,12.939201134100292,-5.887261120877529e-10,5.32016006083628,4.442331646412902,4.51445688209463
gov,10,flores,7.096666755790115,-9.11152294446203e-10,2.731636607562017,4.571298662948535,3.719931306527606
gov,10,bible,0.0,0.0,0.0,2.3958297101421877,2.3958297101421877
gov,10,gov,32.41338750863615,-1.9126839492856047e-09,-2.8306365701014965e-05,4.428667140477131,4.656118031384097
gov,25,flores,9.085206607079195,-2.7962437346612605e-09,3.4479562177538674,4.927960396827679,4.147157316199578
gov,25,bible,0.0,0.0,0.0,2.874369496080836,2.874369496080836
gov,25,gov,27.004735194939446,-2.0012466595123842e-12,13.115125838976,4.57385036482749,5.065044859029332
gov,50,flores,12.19664442344285,0.00017246251487948038,-1.7201049678837238e-07,3.9623081444781967,4.009872082480125
gov,50,bible,0.0,0.0,0.0,2.335950912726264,2.335950912726264
gov,50,gov,39.066488117229845,-4.435390372516692e-10,0.7727471422451269,5.944574839661294,4.450001846136405
bible,1,flores,0.0,0.0,0.0,1.2473972903610142,1.2473972903610142
bible,1,bible,14.520901243628119,-1.7514336934537174e-09,6.943407335005091e-06,3.9500721078835297,3.7813485223923053
bible,1,gov,0.0,0.0,0.0,0.74565407529229,0.74565407529229
bible,10,flores,0.0,0.0,0.0,2.4240462041801103,2.4240462041801103
bible,10,bible,24.41493263429382,2.1088093844854564e-06,1.2371114390187723e-08,4.816996329301833,4.778609496493208
bible,10,gov,0.0,0.0,0.0,1.4676511847165867,1.4676511847165867
bible,25,flores,0.0,0.0,0.0,2.7542694131112158,2.7542694131112158
bible,25,bible,31.1553823532969,0.02205029450938843,-2.952774128151769e-10,3.7856865338085695,4.424973128308784
bible,25,gov,0.0,0.0,0.0,1.6792855623746665,1.6792855623746665
