,best min inits,best min rmse,best mean inits,best mean rmse,best max inits,best max rmse
simple,[-1.0],5.2611190786000403e-11,[-0.5],1.3037349809017835,[0.0],2.946114330055349
kfold,[0.5],0.0046352669310803785,[0.5],1.8081223227278926,[1.0],6.066674219244788
