c0,"c1,1","c1,2","c1,3",c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
38.430138834516406,36.73053217934871,-66.48922201610797,39.62995149490778,-68.28772193792649,10.34268043876685,-12.864485808478772,1.4883905522067646,5.627325038451786,-27.223775733490687,7.3070057950032075,4.415997742136756,4.4751330264484235
