train set size,c0,c1,rmse,kfold rmse
1,4.518910013341725,-1.2210083447232838e-09,8.560862167603485,8.511016799967273
10,10.758326042779217,-2.201336988746567e-09,13.790429289535655,13.714435660544138
25,12.908085950624773,-3.992599623703634e-09,15.348435841460683,15.292587451156592
50,17.02604030454722,-5.710813863267019e-10,17.418167529653708,17.943014284349424
