train set size,c0,"c1,1","c1,2","c1,3",rmse,kfold rmse
1,2.5042478971057793,1.580174013817054,0.7485035258353779,-2.997576380013642e-10,8.543166934983175,8.531706574286146
10,5.762601974419056,3.6361788637747856,1.7223983982849327,-9.727608117431337e-11,13.83293103867953,13.733999114382936
25,12.43006709908828,0.08770872037862504,0.008710949953591682,2.8476601154120427e-08,15.411621044498311,15.32449629437436
50,9.142880433792735,5.769148563857233,2.73273840705593,5.894513400658598e-09,17.47739375451948,18.074048164777476
