train set,test set,c0,c1,c2,c3,rmse,kfold rmse
gov,flores,4.762332957825096,3.8732209911525843,0.013337422390142965,-7.516234580512355e-10,5.841032826830615,5.945893561990172
gov,bible,0.0,0.0,0.0,0.0,2.271685619876913,2.271685619876913
gov,gov,30.699782172291343,1.9085098452119185e-08,-0.11782132584854298,2.1935021914018603e-05,9.988715922487781,10.534304161849768
bible,flores,0.0,0.0,0.0,0.0,2.2374092160353682,2.2374092160353682
bible,bible,23.546448378407074,1.5454455918133482e-08,0.06061342557715524,0.02063353019937737,7.361002692759902,8.041766538679912
bible,gov,0.0,0.0,0.0,0.0,1.3576941236277535,1.3576941236277535
