c0,c1,c2,"c3,1","c3,2","c4,1","c4,2","c5,1","c5,2","c6,1","c6,2","c7,1","c7,2","c8,1","c8,2",rmse,kfold rmse
-1.7876669047154008,0.573580266056714,-18.407312959167616,1.91102018054064,2.6385227040469017,0.019726425686337222,0.4492451016735535,0.29975534049837343,0.37151553455209163,1.725502081999338,3.677320822059001,-7.081178347021101,-11.845778694873374,0.6376814120086347,0.6605611905562072,4.622032184526084,4.664197031282368
