train set 1,train set 1 size,train set 2,train set 2 size,test set,c0,c1,c2,rmse,kfold rmse
cc_align,25,gov,1,flores,0.02531914093573223,-7.732111659858195,2.9363987521115846,1.7409701620302105,1.8293040741552762
cc_align,25,gov,1,bible,0.0010704500390280695,-9.637187933351987,2.334967809279181,0.6674127111849891,0.6676179174861203
cc_align,25,gov,1,gov,24.009171587551602,0.345361071723293,5.078737750301364,2.006753927911425,2.020878295294667
cc_align,25,gov,10,flores,0.059062569545608026,-7.455585865104438,2.677503573192678,2.0173347262964567,2.1247201591732936
cc_align,25,gov,10,bible,0.040269489812302446,-5.650736506597829,-4.164255151343142,0.8004192852052304,0.8594435106104962
cc_align,25,gov,10,gov,55.69965838709957,0.8240264645046929,7.018552183301424,1.4362045665987393,1.5802891036791202
cc_align,25,gov,25,flores,0.08407174775709227,-7.131484848282495,2.645611495349071,1.912747546248278,2.02811058868406
cc_align,25,gov,25,bible,0.07459112434472563,-5.090549688589029,-1.0002819143692565,0.9652464218899222,1.0361298691462573
cc_align,25,gov,25,gov,61.903871386061596,0.8512246390712042,6.8190248012247965,1.3988687685872818,1.541417853321358
cc_align,25,gov,50,flores,0.15630581241508107,-6.408914977118084,3.467349620045619,0.15989111883390428,1.301302918959187
cc_align,25,gov,50,bible,1.7126423581510157,2.5024336417234805,-1.4770780640586423,0.2638663872352372,0.3742345003931965
cc_align,25,gov,50,gov,74.37245964813698,1.0033922761990552,7.379595532016686,1.445482906677497,2.38825482474412
cc_align,25,bible,1,flores,0.008765549184945046,-7.215082632714109,2.117244101900091,0.5988908745943188,0.6036619858992114
cc_align,25,bible,1,bible,48.069166455121554,1.4563638415639861,9.892489610565127,1.8802924093781253,2.0163708199390067
cc_align,25,bible,1,gov,6.20924349717743e-05,-13.174379364244222,-14.448746282281293,0.3499551219086026,0.3521941985244221
cc_align,25,bible,10,flores,0.023392522199184314,-6.57438110355364,2.0327042215409987,0.7974073884158045,0.7997270398325265
cc_align,25,bible,10,bible,75.59503255881668,1.4847885580695743,10.348489960535758,2.0692581191011756,2.358549998425564
cc_align,25,bible,10,gov,0.008746826842706758,-7.220175294749542,2.5994231085949755,0.809434512253357,0.8176915902380937
cc_align,25,bible,25,flores,0.047596788453977724,-5.707375025013595,1.4692266217902747,0.9042894233134234,0.9251489988825676
cc_align,25,bible,25,bible,74.28151428296974,1.262166372908334,10.262639958341275,2.0370611307948807,2.342149213064181
cc_align,25,bible,25,gov,0.019987867524946776,-6.337592218210836,2.4386052489107524,0.8712810049008842,0.8734295849849166
cc_align,100,gov,1,flores,0.049846191164827594,-7.027502074897614,2.982893707273659,1.4175060262949828,1.485194145776201
cc_align,100,gov,1,bible,0.003314076056564962,-8.35776392219265,2.3477438927976926,0.6311716689609623,0.6322575693170144
cc_align,100,gov,1,gov,26.6052356678884,0.3172236268816217,6.118990400984448,1.4457914045404372,1.4575589277602745
cc_align,100,gov,10,flores,0.16055223603851368,-6.216216579035962,2.7373720391036023,2.0467800336119386,2.1395479884589994
cc_align,100,gov,10,bible,0.4115101786635019,-2.699346414101138,0.7864344384525173,0.9152530032946412,0.9385247417859953
cc_align,100,gov,10,gov,59.1193173577056,0.876412057443858,7.259060421235469,1.4293307698550846,1.5444712117251782
cc_align,100,gov,25,flores,0.20835841075510428,-6.003637086407903,2.560308203765969,1.7255512299492555,1.7573652083071072
cc_align,100,gov,25,bible,1.4610060870548762,-0.09365993071833516,-0.9159804880264694,0.9584647073996962,1.031961566290054
cc_align,100,gov,25,gov,70.56037017868293,1.0012403664730485,7.392779513854504,1.3103444701114901,1.46407072032863
cc_align,100,gov,50,flores,0.2050452770008573,-6.12956596674336,-2.5314854001088114,5.5229178582109824e-15,1.0920352529746256
cc_align,100,gov,50,bible,2.528563509164116,2.055974498036971,-0.9681691369992328,0.12173699730684405,0.1907257316505929
cc_align,100,gov,50,gov,78.87713672592804,1.0858798893459527,7.507604584638946,1.4870286940259838,2.4580551643887674
cc_align,100,bible,1,flores,0.010279678085399483,-7.148834331127998,1.750327016492014,0.5705205466379789,0.5797538913450683
cc_align,100,bible,1,bible,49.5560757985407,1.4444603729034455,9.959896539566811,1.8343736448915122,2.031103345713734
cc_align,100,bible,1,gov,0.00015358483360623825,-12.274827679867714,2.6058252430617466,0.4013759296865556,0.40192493077898267
cc_align,100,bible,10,flores,0.10102159774845228,-4.785963157873159,1.553859743004812,0.8836227099622685,0.9017327870241781
cc_align,100,bible,10,bible,80.56186361840098,1.5547287762073094,10.394493426812586,2.030178383462656,2.3388307534708086
cc_align,100,bible,10,gov,0.08730036605693496,-4.382629506053816,2.44951944059721,0.8638187873014429,0.864145526366537
