c0,c1,c2,c3,c4,c5,rmse,kfold rmse
5.236519622373522,0.8208709754064687,0.0019075509270478626,-2.6047291900219743e-09,4.479080324413784,0.002197613263546095,13.988835737733867,13.95355692327296
