c0,c1,c2,"c3,1","c3,2","c4,1","c4,2","c5,1","c5,2","c6,1","c6,2","c7,1","c7,2","c8,1","c8,2",rmse,kfold rmse
10.705220439201717,0.37032104228055057,-18.38537324243877,-0.3324585115624442,2.620453921102154,-2.145373075325663,0.27669583448981827,0.27836015134176034,1.8770430340403363,0.32060102120331424,5.548567459626923,-10.381013279804723,-10.76329376848217,1.7602642764514835,2.426805276994602,4.613321301433979,4.666182941433638
