train set size,test set,c0,c1,rmse,kfold rmse
1,flores,1.3666326634194284,2.666730325322355,2.37177851692475,2.408854186177264
1,bible,0.800049529806017,14.499913666123314,8.372514556572552,8.50089315168273
1,gov,-5.416623839768861,27.333265410516823,9.53183263246724,9.672938317377007
10,flores,12.566593681647724,-9.833200930122205,5.373298180203362,5.4603625581077075
10,bible,8.400001766020436,11.499994680933716,13.065718503013967,13.26579484724437
10,gov,3.049784501881602,26.75038955022543,16.89558374251601,17.151750596257557
25,flores,14.050001731967342,-10.000003108559637,6.456353459964844,6.560308480587146
25,bible,10.316625257795843,12.166736408124228,14.888748548261217,15.118401662300045
25,gov,2.4832746806582175,31.333438650654927,18.7614453956341,19.045488079858888
50,flores,55.0000057486466,-72.00001012081452,0.408248290464142,1.8769470878154488
50,bible,12.6500003289802,-18.50000100573263,0.040824829047124825,0.40793412702741044
50,gov,-5.549966368432947,84.49994398414016,3.5517601270370935,5.06512919969689
