cc_align-100-bible-bible-ta,"0.546996494399528,18.51574847638185",2.3698728884946485
cc_align-100-bible-bible-gu,"0.46838279216606177,17.37304397509799",1.877530401766556
cc_align-100-bible-bible-hi,"0.5225389600487521,20.019295293326213",1.8843959077693944
cc_align-100-bible-bible-ka,"0.5432080349277316,15.90498773833554",2.0014559891016326
cc_align-100-bible-bible-si,"0.6091493030605633,23.766834296918823",2.95392885466013
cc_align-100-bible-gov-ta,"0.06326994036088421,0.8367639369548441",0.23331897705124702
cc_align-100-bible-gov-gu,"0.08578057416178216,2.250122379314603",0.4087637304970082
cc_align-100-bible-gov-hi,"0.030613800828992614,1.9305727299821365",0.18663917769933366
cc_align-100-bible-gov-ka,"0.011904762790050614,0.8237876605150313",0.04082483489502403
cc_align-100-bible-gov-si,"0.04184685138109583,0.9914052526366307",0.27418505047536257
cc_align-100-bible-flores-ta,"0.07385020073681023,1.8319929587012067",0.36773539421748347
cc_align-100-bible-flores-gu,"0.1134601314329683,3.1979903118411475",0.5206388149314384
cc_align-100-bible-flores-hi,"0.05376115994765823,2.7118666458311647",0.31508275877668623
cc_align-100-bible-flores-ka,"0.05309896948084283,1.4483600202489102",0.3618802415760605
cc_align-100-bible-flores-si,"0.05001236057120673,1.4925807800272448",0.28586631058277673
cc_align-100-gov-bible-ta,"0.05265222580806112,2.0603527068065506",0.7566873213146528
cc_align-100-gov-bible-gu,"0.08137285266034072,3.0670623326041033",0.4263732373172421
cc_align-100-gov-bible-hi,"0.04749438169759793,2.657087451204647",0.6922038628607473
cc_align-100-gov-bible-ka,"0.05136235408888153,1.0147259357564233",0.1924731679989042
cc_align-100-gov-bible-si,"0.04603856001364221,1.5824722653086565",0.4713301863484066
cc_align-100-gov-gov-ta,"0.1765523670470208,33.036993999196675",4.683039621255013
cc_align-100-gov-gov-gu,"0.5425622994927618,25.130393439123704",2.784386957136931
cc_align-100-gov-gov-hi,"0.13223979171734387,31.028321371903054",4.048176122325989
cc_align-100-gov-gov-ka,"0.5800174958790294,20.394641848010192",2.876166828016097
cc_align-100-gov-gov-si,"0.23144514411994918,39.60369335520406",6.273576239245998
cc_align-100-gov-flores-ta,"0.13475470965630273,8.392873687318392",1.603127077355936
cc_align-100-gov-flores-gu,"0.401073261793236,11.565110261522179",2.4889193739467377
cc_align-100-gov-flores-hi,"0.1592951186246932,14.738289556878458",2.255750035182458
cc_align-100-gov-flores-ka,"0.360474106493106,7.564378787402161",1.6456678687263182
cc_align-100-gov-flores-si,"0.09651166321256535,10.580094222254397",1.8630020161684127
cc_align-25-bible-bible-ta,"0.5595493270231977,18.001171380512282",2.307000101609895
cc_align-25-bible-bible-gu,"0.4685651425694788,17.165766570234155",1.768021418832896
cc_align-25-bible-bible-hi,"0.5222494787657975,19.430778510097973",2.1052396881429596
cc_align-25-bible-bible-ka,"0.5720554389575092,14.68843087100757",2.300021181251048
cc_align-25-bible-bible-si,"0.6299795956795242,22.846119461231496",2.961002502995276
cc_align-25-bible-gov-ta,"0.040136144702336535,0.5513293490494727",0.10497878474977126
cc_align-25-bible-gov-gu,"0.08201984415927147,1.8325254848643169",0.3794499381415676
cc_align-25-bible-gov-hi,"0.03197283934719699,1.6493989980021508",0.09331425791570934
cc_align-25-bible-gov-ka,"0.017006802671997567,0.5625891137059673",0.02332847409741824
cc_align-25-bible-gov-si,"0.03503497228044834,0.8113755607832602",0.16913842861543196
cc_align-25-bible-flores-ta,"0.05578344571508221,1.4955638437593994",0.17497182641384587
cc_align-25-bible-flores-gu,"0.08514249849944877,2.9836901473180397",0.4557633078215181
cc_align-25-bible-flores-hi,"0.04184685163252857,2.491405246977969",0.27418505053824216
cc_align-25-bible-flores-ka,"0.053761159807359855,1.1118666485952993",0.3150827587426788
cc_align-25-bible-flores-si,"0.029936607016054835,1.3700972705670054",0.23331897704881144
cc_align-25-gov-bible-ta,"0.04501379724020933,1.5755884609938684",0.5828171280090855
cc_align-25-gov-bible-gu,"0.08401883078161805,2.7208077939983837",0.23915551368494656
cc_align-25-gov-bible-hi,"0.036002977824433235,2.465430388196295",0.7470610259170989
cc_align-25-gov-bible-ka,"0.054430889546964054,0.7741247213240816",0.26834540047639366
