train set size,test set,c0,c1,rmse,kfold rmse
1,flores,0.0,0.0,3.7177950454536886,3.7177950454536886
1,bible,6.415808108914224,-1.5895113817494954e-09,8.76781483794165,9.040549450388674
1,gov,7.401064561162581,-1.5262992686328217e-09,9.942016879060198,9.731759666714627
10,flores,4.526451186272018,-8.564111204503185e-13,5.9601400647589795,5.722609867925494
10,bible,12.342917102796793,-1.8939038005442495e-09,13.314121187728166,13.630083715319218
10,gov,15.52323642904839,-1.3465728443831654e-09,17.130731554868404,16.95606002100385
25,flores,5.937617073269077,-2.2153599653918886e-09,6.945255069287864,6.715724209636547
25,bible,14.62067653896938,2.1969144778368323e-08,15.110486562715117,15.377025779686441
25,gov,17.698600137215486,-1.413914665392487e-09,18.967960494592102,18.827602273188035
50,flores,11.704502501530632,-5.447665199541793e-10,4.23251396137175,3.504663924274554
50,bible,0.0,0.0,2.335950912726264,2.335950912726264
50,gov,39.88666843793889,-1.0324915829920058e-09,5.870978737475984,5.6123797574386565
