c0,"c1,1","c1,2","c1,3","c2,1","c2,2","c2,3",rmse,kfold rmse
9.772401732548461,-6.382865513051342e-07,0.17059088472314998,-0.034996627564148376,-0.0031270460842920925,-3.5448221994234142e-09,0.0017336894050289015,13.985023359203982,13.846171693749485
