train set 1,train set 1 size,train set 2,train set 2 size,test set,c0,c1,c2,c3,rmse,loo rmse
cc_align,25,gov,1,flores,-64.65984651865018,-111.33036347603371,4.031589735093554,14.797126050339399,1.3250378162968843,8.649656739018257
cc_align,25,gov,1,bible,-19.85378845937784,-34.346872393199575,2.7960444373454045,4.05221031724247,0.2676338760175433,1.7470755406469891
cc_align,25,gov,1,gov,7.72451392764156,-37.97055151586748,3.098579252072808,26.61571525022877,1.9648829509131038,12.82647396829975
cc_align,25,gov,10,flores,-109.37669380156238,-188.35581682167643,6.097643007885262,22.704126768456444,0.9852323898766996,6.43145567302437
cc_align,25,gov,10,bible,-8.009823623894766,-16.195660797402706,3.272302357435409,-4.212303286501978,0.48649966288900237,3.1757999929377108
cc_align,25,gov,10,gov,35.357086215575166,-18.95954932216864,-4.169506953283773,44.92839884045604,1.7853828082978576,11.654722793258518
cc_align,25,gov,25,flores,-113.4612084866344,-196.20375104421484,5.786221709443409,23.21091688899874,0.796966589223422,5.202483540064046
cc_align,25,gov,25,bible,-9.471367696661027,-20.134154815748047,4.312047586311066,-4.00333288791723,0.48356504849639975,3.156643251261989
cc_align,25,gov,25,gov,39.68313741808524,-20.99968138383838,-4.704044906108364,51.77543027257231,1.759434563316053,11.485336373249217
cc_align,25,gov,50,flores,0.6322687339286044,-2.78506677105718,-7.603915085562673,-17.674633787767434,1.7848627899048285e-09,0.41508807262307057
cc_align,25,gov,50,bible,1.8351236752310434,-0.706038535282607,1.4254130011574426,-5.786931967451863,2.570529718200431e-09,0.6781236253482322
cc_align,25,gov,50,gov,44.135273828333936,-14.952764773421134,-11.034488127991647,57.18649693391396,2.9130143593135962e-08,2.1779997264071143
cc_align,25,bible,1,flores,-11.255874950542442,-20.42220113905682,2.2131932074622775,0.1508086732737004,0.41405742091489245,2.702907431854401
cc_align,25,bible,1,bible,37.970256927382515,25.075446034615073,-5.044797163595756,14.597901669498366,2.0641239474191284,13.4743049536814
cc_align,25,bible,1,gov,-11.312201294442758,-18.503211990451284,0.8726844747025009,1.066745707998908,0.30249144190624966,1.974620729159136
cc_align,25,bible,10,flores,-22.29988163580988,-40.10703098555172,3.4508963358006746,2.9741419402540816,0.35540937825920144,2.3200614246333453
cc_align,25,bible,10,bible,66.891602739622,54.07746504608372,-9.636573039524983,19.870715749985017,2.0217683206804122,13.197813499797347
cc_align,25,bible,10,gov,-22.16776010182388,-39.006441003630044,2.7729971986283033,5.621367625309139,0.4963746006320249,3.240262169598804
cc_align,25,bible,25,flores,-20.12836839054182,-37.534724901650236,4.296284055046278,1.340204033442681,0.2917329496863458,1.9043908356519765
cc_align,25,bible,25,bible,75.0689106032625,61.10834844692411,-10.20943396900023,18.69226871097912,1.8771458123822964,12.253738517112
cc_align,25,bible,25,gov,-22.78776529010965,-40.73395140316707,3.285065260556027,5.293925096113287,0.4838706184740524,3.1586379682306616
cc_align,100,gov,1,flores,-58.04309863328164,-100.99734565997652,3.1418617721230357,11.160761254414446,1.1233719778905342,7.333211082337953
