train set,train set size,c0,"c1,1","c1,2","c1,3",rmse,kfold rmse
gov,1,15.982797632000011,5.689056886324682,-3.5753168786047946,-11.913199815712478,8.137665057779481,8.20574908917234
gov,10,20.656046142583982,8.50390387602662,-2.4333291119247913,-12.276632288792928,13.967686252896797,14.08597211746573
gov,25,23.491765548518035,9.674149777641638,-2.761803804801198,-13.954113844726153,15.340629906425917,15.469727639740663
gov,50,21.672854868494678,9.41071328977938,-1.6256683986920555,-11.55789207194134,17.191535384860526,17.565331810503196
bible,1,10.449270435734645,3.9049660087812206,-1.9850170707070411,-7.285896051218242,7.763549684509705,7.817229104405223
bible,10,13.132836521339087,5.426728725731303,-1.508751166471808,-7.750824010878464,12.348501183607961,12.434412335837763
bible,25,13.914774176219197,5.939389616387761,-1.238662479266983,-7.698843254128412,14.169005035773088,14.269214101518974
