train set,train set size,test set,c0,c1,rmse,kfold rmse
gov,1,flores,-1.0344438578337662e-09,-1.8488864701516536,2.821388616217992,2.6540846481984133
gov,1,bible,0.0,0.0,0.8136338242723196,0.8136338242723196
gov,1,gov,10.93879920902557,-2.9220985600821976,5.555873552145806,5.698020112038365
gov,10,flores,-9.891472606107435e-10,-3.866449251117568,4.471528319011285,4.465110168081194
gov,10,bible,0.0,0.0,1.630950643030009,1.630950643030009
gov,10,gov,26.386353470676177,-2.971111370996054,5.59997771558899,5.574224968759156
gov,25,flores,-2.921586195314927e-10,-4.147535300210648,5.592325934067646,5.445707937650299
gov,25,bible,0.0,0.0,2.0644611887851028,2.0644611887851028
gov,25,gov,31.40331531642867,-2.5954519650795644,5.836563981233729,5.064150694126209
gov,50,flores,4.489046966117757e-11,-4.3266167968236875,2.3116262081433887,2.3548053584986817
gov,50,bible,0.0,0.0,1.457166199626293,1.457166199626293
gov,50,gov,39.873280755108226,4.080251128096072e-09,5.532989766610874,5.611523430723632
bible,1,flores,0.0,0.0,0.5621387729022078,0.5621387729022078
bible,1,bible,5.746763219173,-3.6279033055190326,5.6311571806229725,5.7420318516079085
bible,1,gov,0.0,0.0,0.5253570214625478,0.5253570214625478
bible,10,flores,0.0,0.0,1.5218409903797439,1.5218409903797439
bible,10,bible,16.39876562336653,-3.621947094992899,5.926209791879997,6.021633462390661
bible,10,gov,0.0,0.0,0.7443117626371357,0.7443117626371357
bible,25,flores,0.0,0.0,1.829207478663916,1.829207478663916
bible,25,bible,20.470817327957686,-3.630863601118296,6.0285768457763,6.241487840383226
bible,25,gov,0.0,0.0,0.9273618495495703,0.9273618495495703
