c0,"c1,1","c1,2","c1,3","c2,1","c2,2","c2,3",rmse,kfold rmse
10.11345518055678,2.1394373986571347e-07,5.816274392400536e-07,4.95022396928493e-07,4.646039582354678e-06,2.0143159863618977e-07,-9.212459964336279e-07,13.929622925710161,13.89574654551391
