train set,test set,c0,c1,c2,rmse,kfold rmse
gov,flores,0.296768836227302,-8.773048343852597e-09,-8.429690924406193,5.557689727905978,5.607296383844242
gov,bible,0.0,0.0,0.0,2.271685619876913,2.271685619876913
gov,gov,18.919130775195654,-6.973515971641608e-09,-11.729177243365697,10.229211574977002,10.238568411256445
bible,flores,0.0,0.0,0.0,2.2374092160353682,2.2374092160353682
bible,bible,14.352921401105649,-3.436129299657597e-09,-8.831125727961169,7.760862629740438,7.824785760683923
bible,gov,0.0,0.0,0.0,1.3576941236277535,1.3576941236277535
