c0,"c1,1","c1,2",c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
27.53601451384017,10.27337381190945,-2.5540281441273445,-1.496627802015453,10.892990483955385,4.0445693863651995,-7.9196412134278855,0.19973094572394337,-28.536267271274884,-14.935297578294945,6.509720295365124,6.5876776973506725
