train set 1,train set 1 size,train set 2,test set,language to,c0,c1,rmse,loo rmse
cc_align,25,gov,flores,ka,5.70829773234542,0.7261070784615363,1.4801815947439612,5.587278282127181
cc_align,25,gov,flores,gu,10.94034636292118,0.7261916266202111,1.7426457062975107,6.69043348617123
cc_align,25,gov,flores,hi,10.146254461666222,0.6092414936888603,1.4487654623596453,2.3116724240126616
cc_align,25,gov,flores,si,6.480739887397224,0.5269842428652997,0.961195556733129,1.6069054456744563
cc_align,25,gov,flores,ta,4.327327090959757,0.5592502479088781,0.7600460767802589,1.0452724079473235
cc_align,25,gov,bible,ka,-0.33244877895298947,0.2741958371427746,0.1079095040928297,0.24321507030978712
cc_align,25,gov,bible,gu,1.617200231113612,0.3516208268629807,0.025254944511879367,0.05996480808090571
cc_align,25,gov,bible,hi,0.9022591089536457,0.3127752607280619,0.4730191682575968,0.73415173902706
cc_align,25,gov,bible,si,-0.24054715356952003,0.2585722124260369,0.07595582733117315,0.07682859381945985
cc_align,25,gov,bible,ta,0.1010625609016744,0.3310057472616678,0.28259951595224975,0.4605828794129483
cc_align,25,gov,gov,ka,19.376145928837992,0.8643381522714996,2.9632800956610224,13.403738719962806
cc_align,25,gov,gov,gu,25.245272522823058,0.8208506268608564,2.111603851124321,8.887895264089977
cc_align,25,gov,gov,hi,24.411271530935462,0.682548972120076,2.917200578637308,5.435952279467788
cc_align,25,gov,gov,si,30.97130904967336,0.7845933842282481,4.423355183850032,8.591333254584947
cc_align,25,gov,gov,ta,25.680863686810067,0.7285508833180657,3.228750390640833,6.172894202191253
cc_align,25,bible,flores,ka,-0.0028929536171422576,0.2751303840541385,0.15495109577327618,0.35266338803238023
cc_align,25,bible,flores,gu,1.862838285316189,0.362215871880082,0.23660860549548857,0.5877062765254274
cc_align,25,bible,flores,hi,1.3839233400876827,0.23496791141807222,0.14076580417989867,0.30902691636506047
cc_align,25,bible,flores,si,0.27263684130725085,0.18893724813784632,0.1298127942295537,0.27386110798691643
cc_align,25,bible,flores,ta,0.40863864506073766,0.2722695445120605,0.013831458627447885,0.030544986148225223
cc_align,25,bible,bible,ka,15.135736614822358,0.8262430016484524,1.7717793717808257,7.355264142600126
cc_align,25,bible,bible,gu,17.064041683088536,0.7737461148750944,1.2887276530113652,4.989316149981855
cc_align,25,bible,bible,hi,19.653078246611738,0.8017305869029308,1.589682071604201,6.408587988004839
