language to,c0,c1,rmse,kfold rmse
ka,1.1849785459399444,-1.4226160225350717,6.707727232639852,6.750824110378761
gu,5.47982573714671,-1.3759424955713142,8.538206699417207,8.581480280378349
hi,3.8586291754056496,-1.4808761408481135,7.3526358004081995,7.400008231230411
si,0.37720517645142304,-1.668211562797492,3.104716841541869,3.116101519989863
ta,0.021767633740581105,-1.5037385623100095,4.236838419112404,4.268721280779607
