train set,test set,c0,c1,c2,c3,c4,c5,c6,rmse,kfold rmse
gov,flores,1.9897676704114773,0.353402558360222,0.5719168168964953,-0.2865719733405578,-1.7664787817919971,-2.6127586827454117,-1.2392225288380545,4.292268026958143,4.4150419775246785
gov,bible,0.0985559219339878,0.397760773705267,1.5735187914371465,0.33514765137472036,-4.6114756569981665,-4.721984252261712,-2.4188432006086047,0.7609995863402882,0.7821663566070486
gov,gov,93.72937102362019,0.8374445087368149,-0.9453409706438853,0.24940148297621206,0.4070056552297539,-2.070602689746478,1.0665563411425245,8.63113174417454,8.857785563480682
bible,flores,0.33686248111365125,0.33728183933262046,0.9517623502594371,0.1658169586467606,-2.104505074534876,-2.4266169995791,-1.8260896782471752,0.6676659178042152,0.6952062334123817
bible,bible,66.858909336723,0.7807775508721142,-0.7605280400434303,0.040399116630692844,0.270778840664008,-2.072845475459058,1.091034135898663,6.252430639479365,6.501720284171425
bible,gov,0.06432648022320939,0.694014785342597,1.113820395793802,0.050504201003235424,-3.548313563845529,-4.83281807322507,-2.3678519992640745,0.40770359604532996,0.43039085303520264
