train set size,c0,"c1,1","c1,2","c1,3","c2,1","c2,2","c2,3",rmse,kfold rmse
1,3.5178772129377656,1.4084511614636503,6.906615242738238e-06,0.00017096300208427096,-9.128961663759867e-13,2.3804110362111415e-06,-2.2724448453303702e-05,8.57186160674422,8.472612345108379
10,8.194166403345427,3.141486554315097,-5.681414735865256e-10,4.3303423099002694e-05,0.0064418897463648424,-0.005113122638787598,-0.0001272349407968606,13.871233859856005,13.713057132970695
25,9.796042822543308,3.883150975836453,1.1688962086384718e-05,3.527652202234523e-05,-3.033669740974424e-09,-2.7559788909945215e-06,7.992150115875008e-06,15.420113513822061,15.265487284530229
50,12.000757806450716,5.7073129612345825,1.5122775443409053,-7.348966970108247e-09,-0.001402492039845125,0.006998761945430954,0.012665384094540582,17.466115267640365,18.260251081072678
