train set,c0,c1,c2,rmse,kfold rmse
gov,1.4863356078326173,-4.062285861339351,-9.592071712291487e-09,15.45115758890709,15.56683319615679
bible,-1.2334829747761715e-10,-0.8432739996826373,-1.6849828296207006,12.641974437964024,12.69598583727893
