train set,test set,c0,c1,c2,rmse,kfold rmse
gov,flores,1.4702130101565576,1.4005000047324568e-08,-1.8560133609917295,4.9412975388389935,4.948201276311886
gov,bible,0.0,0.0,0.0,2.271685619876913,2.271685619876913
gov,gov,8.489186056668666,-2.693255538106989e-09,-1.0395290386410785,10.369633673032856,10.509964187090187
bible,flores,0.0,0.0,0.0,2.2374092160353682,2.2374092160353682
bible,bible,6.808235321297945,-8.157652069152586e-09,-0.9734416934219776,7.804725750549459,7.805667455804616
bible,gov,0.0,0.0,0.0,1.3576941236277535,1.3576941236277535
