language to,c0,c1,rmse,kfold rmse
ka,13.540871775346917,-2.0505143291843364,11.20325543852959,11.261447020826438
gu,17.03648108051614,-2.219016097200694,11.642614740158733,11.704155118234755
hi,16.959256811183174,-1.7021089075763065,12.485699003810359,12.53611694598229
si,21.839708213652788,-3.550284417335427,16.248111494247865,16.329225189218796
ta,17.895126283955545,-2.903778045304969,13.255499819114439,13.321679553258742
