train set,c0,c1,c2,c3,c4,c5,c6,rmse,kfold rmse
gov,18.787249747092424,10.647492463941092,-6.385424634077068,1.493187742331516,-4.092601625123977,-33.87752363976613,4.755127379794191,14.37359458335602,14.423424230755213
bible,15.273052118897352,7.281244086635591,-4.531271822844795,-0.0568048103323673,0.44869707407155657,-20.314387140615672,6.091849543467539,11.96767457707454,11.99601507583225
