train set,test set,c0,c1,c2,c3,rmse,kfold rmse
gov,flores,8.44403648099136,-8.800174095710853e-10,0.001533959705861925,0.016603520306219643,5.752469475426472,5.7783119996554415
gov,bible,0.0,0.0,0.0,0.0,2.271685619876913,2.271685619876913
gov,gov,29.69189673707784,-1.471701022682797e-09,0.018025338106849035,0.08600300452336848,10.228398010065865,10.34137002311157
bible,flores,-7.207510198061094e-18,-2.2428586870595808e-17,-2.577172261312306e-17,-3.318141385323906e-17,2.2374092160353682,2.2374092160353682
bible,bible,22.882835276128063,-5.283627725270085e-09,-0.0003685351209138712,0.025862415942154007,7.5697973117580695,7.997018602275381
bible,gov,0.0,0.0,0.0,0.0,1.3576941236277535,1.3576941236277535
