train set,train set size,test set,c0,c1,c2,c3,c4,c5,c6,rmse,kfold rmse
gov,1,flores,1.1388102288578705,0.00012096799340478722,-0.00040355717245493003,-4.663360773057127e-10,-1.6204595242220565e-09,0.8492746143083926,-5.124567581691416e-05,3.4886744106728567,3.227138818057808
gov,1,bible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1410521460476728,1.1410521460476728
gov,1,gov,7.507055433776776,1.4007022875375623,0.05889288258937577,0.08199140751126102,3.056474754110774,6.2243409570367,-6.869146701392032e-10,4.788685321134093,4.810363411045586
gov,10,flores,5.388172525957965,3.9437831994862655e-05,0.0006888044514107225,-0.0001513043049531436,-5.377036300915037e-10,4.073493001983279,0.00010864865977340577,4.4192997285628834,3.9694055424903008
gov,10,bible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3958297101421877,2.3958297101421877
gov,10,gov,15.770455057520527,-1.6763119258166398e-09,-0.002673602032974542,0.0010882670623368277,5.187493261319019,12.582832063316848,0.0001015571144797188,5.252349269653494,4.581805562196188
gov,25,flores,6.0720431527495204,5.424915578385433e-05,0.0022936770064543185,0.006197467498759279,1.3319189174136221,4.928034188854106,-5.3049553545445195e-09,4.873302421255264,4.211841487200964
gov,25,bible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.874369496080836,2.874369496080836
gov,25,gov,17.58047116482016,-1.5610475796161918e-09,0.04319857680898428,0.00021118024960223235,6.053696209524469,13.825373566218152,0.11294862440909141,5.8763410782110155,4.955622546902582
gov,50,flores,6.808160494683373,-2.8788036492821713e-10,1.2763304539373132e-07,-0.003888311617852322,0.003628925960682258,5.003996726257627,-2.1936574143777836e-06,4.48454998766385,3.7748109061141286
gov,50,bible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.335950912726264,2.335950912726264
gov,50,gov,17.465304300614694,3.2628566077309964,-3.588734431509665e-09,0.10298696780293692,8.900037385031538,14.410765574516702,2.106598982053718e-06,5.866405552220655,4.840921275232502
bible,1,flores,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2473972903610142,1.2473972903610142
bible,1,bible,7.615126924391237,-7.149021272710801e-10,-0.001093867089407179,0.0076723940761686225,2.2270066281762517,6.045679116037063,8.076412343609722e-06,3.8995436465009687,4.693086780806675
bible,1,gov,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74565407529229,0.74565407529229
bible,10,flores,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4240462041801103,2.4240462041801103
bible,10,bible,12.969270195454438,-2.257329112295919e-08,-0.04678430365730167,0.010861869175572669,4.105106345363531,10.459030357493528,0.06909065272452089,4.230154316731804,4.689345105004569
bible,10,gov,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4676511847165867,1.4676511847165867
bible,25,flores,1.76864479520749e-18,-1.5151377888946028e-17,-1.8272355942133655e-17,-1.9043188157309175e-17,-1.0853574741228907e-17,-8.548436971088987e-19,-2.26386340045821e-17,2.7542694131112158,2.7542694131112158
bible,25,bible,14.73100429723278,-1.862030815084412e-09,-0.1633370486825367,-0.021464304810577685,4.706407792075002,11.89495325445814,0.03448916548304893,4.719897781864707,4.541739890053274
bible,25,gov,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6792855623746665,1.6792855623746665
