model,mean,min,25%,50%,75%,max
linear,9.025037582694429,0.9737596415659224,4.957039770697742,7.505307987646921,13.796406713098095,19.262140619273456
poly2,9.02503803518765,0.973759670908317,4.957039286250355,7.505308325059234,13.796406125101406,19.262140052654853
poly3,9.025037961574398,0.9737596451446788,4.957039706416858,7.505308301650395,13.796407234445164,19.26214576080984
exp,8.990777868232689,0.9737598578328808,4.957035740066756,7.489295976853672,13.7443364632769,19.156354526935367
log,9.025037986003513,0.9737596589939698,4.9570385653491345,7.505307998369486,13.796409475910185,19.26213781852882
power,9.024472335662647,0.9737594559547752,4.957038635825081,7.505278585834263,13.796298949538551,19.260877879001388
hmult,8.963190296965367,0.9737596490570276,4.927748892701267,7.450361693114001,13.706062559053866,19.10279863528526
