train set,train set size,test set,c0,c1,rmse,kfold rmse
gov,1,flores,4.549999126901066,-1.3902561821998352e-07,2.2204729413461495,2.338593636427145
gov,1,bible,0.7700043098553587,-5.255366319665164e-09,0.795046897268703,0.8168781585596937
gov,1,gov,30.852152572331452,20.149151065514037,2.7566001346086626,3.1012359622841985
gov,10,flores,6.322292634319061,-9.366452668767954,3.2782810269030254,3.4945851575661253
gov,10,bible,1.989066045858486,-2.410070255133326e-10,1.25737594523785,1.2901046765109565
gov,10,gov,46.04526088736293,19.41786954739572,2.8329325741329963,3.0409259955917554
gov,25,flores,8.708941311283285,-9.457847065932995,3.7476384433603624,3.97990803426291
gov,25,bible,2.534269832697016,-8.857947832852202e-09,1.4188637784009748,1.4764587510409561
gov,25,gov,52.373307203597044,23.71427277534631,3.409082809307999,3.6480636449476918
gov,50,flores,-2.242359560721906,-28.852999133124097,1.0025321354509453,2.083618600175966
gov,50,bible,-2.5359779538985414e-09,-3.7807698969207677,0.5487010582079155,0.7372642898927827
gov,50,gov,62.69464237966798,35.70911029067298,3.6678862426479735,5.465882581365246
bible,1,flores,0.9758335091964674,-7.510160140707029e-09,0.56778867190001,0.5764185666267939
bible,1,bible,19.553712937701974,4.426028797400452,2.915963326677353,3.043657623417128
bible,1,gov,0.5900002836131992,-2.260516653130544e-09,0.385875590707038,0.3971140097261575
bible,10,flores,2.230000009927729,-5.171022278652746e-09,0.8246817560752854,0.8501862696605821
bible,10,bible,30.28043533797429,4.608850582752341,3.450436160909751,3.567528310902359
bible,10,gov,1.2499997581942863,-9.079405969435374e-09,0.6830080699747354,0.7061898169835478
bible,25,flores,2.7053437546683416,-7.125540074533486e-09,0.8537467758624879,0.8785623846173897
bible,25,bible,34.24034183772334,4.334601141915339,3.6249842758001543,3.7508191019282777
bible,25,gov,1.5226949089219295,-7.49509541536492e-09,0.7946212026550226,0.8208165259314153
