language to,c0,c1,c2,rmse,kfold rmse
ka,29.908436822237285,0.024537465427838065,-4.830843895680005,4.478912230286681,4.658094082849514
gu,33.78100690416728,0.017153022462914922,-3.6510306095808893,5.761814168669016,5.993495734422427
hi,40.779247221267006,0.011935493518895432,-4.535506501579987,3.907058054008761,3.9645030308184355
si,66.51443778324855,0.006594328021302637,-5.98870084278745,2.4655686959035545,2.6656479605210723
ta,43.18843525230833,0.010223093602075663,-5.420583514291486,3.092138007192008,3.2172551520604022
