train set,train set size,test set,c0,c1,rmse,kfold rmse
gov,1,flores,2.0525164960166515,-1.6442337933272847e-10,3.3790046172592074,3.061893727027675
gov,1,bible,0.0,0.0,1.1410521460476728,1.1410521460476728
gov,1,gov,16.75219143702487,-4.125515693694655e-09,4.441624673865762,4.521569969353807
gov,10,flores,9.339844067949421,-5.571592336024077e-10,4.252667361293685,3.6828690428648723
gov,10,bible,0.0,0.0,2.3958297101421877,2.3958297101421877
gov,10,gov,32.312110823408084,-6.128327242669941e-10,4.483141914141639,4.48838379867626
gov,25,flores,11.779995227801242,-4.1802204142358084e-10,4.625972747644821,4.067569059953827
gov,25,bible,0.0,0.0,2.874369496080836,2.874369496080836
gov,25,gov,36.08557444539905,-3.8249693744328113e-10,5.1072261403205506,5.062069519858431
gov,50,flores,11.700236384371845,-2.0758585459489407e-09,4.235030673420991,3.5760293348671253
gov,50,bible,0.0,0.0,2.335950912726264,2.335950912726264
gov,50,gov,39.877503132942834,6.397645591671716e-09,5.874804182276458,5.600755766316887
bible,1,flores,0.0,0.0,1.2473972903610142,1.2473972903610142
bible,1,bible,14.520001110968128,4.828247828568462e-08,3.9506447996213607,3.7761739113026804
bible,1,gov,0.0,0.0,0.74565407529229,0.74565407529229
bible,10,flores,0.0,0.0,2.4240462041801103,2.4240462041801103
bible,10,bible,25.221336557839656,-4.898608016982634e-09,4.318834664263074,4.224422298640649
bible,10,gov,0.0,0.0,1.4676511847165867,1.4676511847165867
bible,25,flores,0.0,0.0,2.7542694131112158,2.7542694131112158
bible,25,bible,29.327640381879878,-1.9680678197252995e-09,4.4599073214825316,4.446975502152546
bible,25,gov,0.0,0.0,1.6792855623746665,1.6792855623746665
