train set,train set size,test set,c0,c1,c2,rmse,kfold rmse
gov,1,flores,-49.162300429376884,-81.37796029743798,13.820646403146752,1.7674501049127245,1.7709881465435493
gov,1,bible,-20.70832181175225,-33.04249258308931,6.383746407133799,0.6073017958577904,0.622283447565351
gov,1,gov,11.660222741928322,-22.224108621677146,22.23744625404533,3.3967865835756856,3.398594947525383
gov,10,flores,-107.11711885409488,-177.22282897644064,25.291965241984183,1.2930942229047948,1.3067816138494899
gov,10,bible,-33.83704477779713,-53.0367249222036,6.8583113493675745,0.7639562696999308,0.775201001756125
gov,10,gov,39.20399110959614,-14.470483997983889,38.355187915902704,1.858829864577906,1.911284042934873
gov,25,flores,-122.06167376431291,-203.98889454581808,30.60271704975768,1.5207752720272472,1.5418787915543395
gov,25,bible,-35.235688654555766,-55.8701085669301,7.373424859856557,0.9630951505110659,0.9786258360397598
gov,25,gov,34.36672482291379,-32.55748626639803,49.86541468246864,2.117371547897583,2.188462631595449
gov,50,flores,-73.69409828834536,-125.35252731955616,4.505692421201752,2.9007785717557725e-15,8.702335715267317e-15
gov,50,bible,-13.459998894511848,-20.78320799127926,-2.079733404768454,1.3527713010992132e-12,3.2454667583608137e-12
gov,50,gov,-46.96057489615959,-168.9290994234394,84.26461368393531,1.3605857528721374e-14,7.105427357601002e-15
bible,1,flores,-14.515263592538682,-24.136768063794293,4.702913610270823,0.4672686203381976,0.6773474186852558
bible,1,bible,30.664791409564206,12.756068803494307,11.44535077686321,2.493924705615225,3.9428921715958123
bible,1,gov,-11.028952074054214,-17.664879818245993,2.897357722954132,0.2804803326331437,0.36615900528023965
bible,10,flores,-28.601069901950375,-48.094891728305264,10.173990875958967,0.6004243400545783,1.0823334170601122
bible,10,bible,65.38811296224571,46.65480422924342,10.640792395949362,2.7069971282667065,5.608301467213641
bible,10,gov,-21.475664867473853,-34.72170804709875,6.107698885978296,0.48819512451404895,0.7384907769054857
bible,25,flores,-21.807673261280797,-37.34594461073316,6.970349448830284,0.6137518677107249,0.6309037117205445
bible,25,bible,64.61473944112679,37.778896115553266,13.824860348919723,2.94760522811197,3.0672970033643012
bible,25,gov,-21.878218496626225,-35.63890776017842,6.530997222886989,0.5563999832781358,0.5672124592655063
