language to,c0,c1,rmse,kfold rmse
ka,28.92044292049077,-30.425348011060088,6.859034532523439,6.91487468092745
gu,33.25325964651905,-31.669597151145517,7.232269913462219,7.278875746697125
hi,35.934097556278054,-35.67685267111508,6.664009725702706,6.715976407188096
si,43.53636290459308,-43.229484235427456,8.206907086592567,8.276922060383963
ta,34.18133532236685,-33.61566585996818,6.998002167797379,7.056285313143578
