language to,c0,c1,c2,rmse,kfold rmse
ka,-12.514152102298192,-2.0177390558931902,-15.244597771075098,4.519626559223947,5.259842353610415
gu,-8.843352367548276,-2.8259131726503433,-15.666630424847499,5.926974181199913,6.318782020341283
hi,-12.437412037486213,-1.2957433793030069,-18.265756954932147,4.035333201304213,5.063594310604983
si,-15.678260545672199,-0.5951170372026187,-23.675042579300356,2.648928635802997,3.308049119031584
ta,-12.26278157904358,-0.9666118648070389,-17.48966231291618,3.32048456461367,3.7963678578958033
