model,mean,min,25%,50%,75%,max
linear,8.770773182736757,0.9677532199719396,4.538406350055549,7.480663703026691,13.628532633886287,18.930057154515648
poly2,8.748207683082066,0.9732950720004152,4.436116964154917,7.4818348331241324,13.643860840689,18.948588255918544
poly3,8.776155531696253,0.9695667507104916,4.570931031453208,7.481056390583915,13.64250447810116,18.942217957635897
exp,8.909348158680947,0.9739197815238716,4.920464406398056,7.5043038237317745,13.688929708511742,19.007619120849583
log,8.757228661926012,0.7372642898927827,4.6731393625498,7.4908911447728155,13.669614791317853,18.98353649597248
power,10.11905127004783,0.5086916427890253,4.683626406750635,9.063855495827635,15.594417509971288,22.91373948498065
hmult,10.864324916107789,0.5168733480843491,4.688216744216513,9.078451315884685,15.567260558530581,30.73484104611705
