train set,test set,c0,c1,c2,rmse,kfold rmse
gov,flores,-3.6215752591697116e-07,-4.823900352833016e-09,-3.2718467941689067,4.824605173290499,4.9471140087984695
gov,bible,0.0,0.0,0.0,1.568615808780326,1.568615808780326
gov,gov,8.217360067842989e-07,1.3283549225229965,-5.831883573972197,10.96943556161496,10.887119200661479
bible,flores,0.0,0.0,0.0,1.4116184564770562,1.4116184564770562
bible,bible,-2.848034217529534e-09,0.15165863401186833,-4.545734221550584,8.357602659769945,8.441273902635222
bible,gov,0.0,0.0,0.0,0.7505553499465134,0.7505553499465134
