train set 1,train set 1 size,train set 2,train set 2 size,test set,c0,c1,c2,c3,c4,c5,c6,rmse,loo rmse
cc_align,25,gov,1,flores,0.016300238776253598,1.8125722808862603,-7.89692272570038,1.3545757567186782,0.4342460401266686,-50.19148399820431,8.872705638660207,0.8331538512760233,0.010154182657771477
cc_align,25,gov,1,bible,0.20809928538380928,3.2269870222450665,12.339864645647612,1.5874737821430898,-1.9520744255519054,-15.089615303247843,11.751756843908774,0.5811125098878178,0.1739278576829745
cc_align,25,gov,1,gov,11.356165253153334,3.1726259284005423,3.7542632682210435,2.456795075551734,4.337145896785842,-2.879921381929693,1.7906497542654762,0.29020479421654577,0.6561556315614743
cc_align,25,gov,10,flores,0.04893903710544556,1.8812240072458337,-7.507055387691294,1.3589936159866873,1.7152708458948862,-39.3187911020006,9.359291758205488,1.403887253651519,1.059583858894285
cc_align,25,gov,10,bible,0.07662614726715675,1.6822003942439816,1.4352131127627377,1.3179047633173924,-5.972374918011296,-14.843959352310268,-2.9497913428288633,0.4606249592738599,0.665736456142009
cc_align,25,gov,10,gov,12.907551762868255,3.0752368716620633,3.3930316816667716,0.22583569458304814,3.4932147577286483,-2.3291178815600095,1.6885644011795011,1.6953208343615893,0.8408413460333511
cc_align,25,gov,25,flores,0.07307910211143347,1.8946809840322802,-7.157030475767996,1.3606764487748273,1.8645624160845482,-34.54468570644773,9.637985252723581,1.404634729785097,1.3603429987899738
cc_align,25,gov,25,bible,0.10540416908534465,1.7858195866858666,1.7925942115952378,1.3474043263812057,-5.316257957029915,-9.411328548490804,-2.9026552021699263,0.5498754788249991,0.8061507267899488
cc_align,25,gov,25,gov,14.45963173774093,3.0582621554904814,3.436490626531086,0.2519735970159793,3.4704091271072968,-2.1129044526240666,1.7439150113129949,2.0235570814125587,1.0833618484793537
cc_align,25,gov,50,flores,0.9404422079660679,-2.8796593106880617,-1.293652357402348,-1.4431551884155047,-2.9246323639718774,-1.3639638258919626,0.06771833131260964,4.333713340394433e-09,0.9800389610094565
cc_align,25,gov,50,bible,0.8782017623052594,3.141842942728543,3.034183095251105,2.100786031706342,-2.4141382183895495,7.016144842901775,2.904859142093489,6.789709113809111e-08,1.071014369047175
cc_align,25,gov,50,gov,27.45114350084512,3.1288412106082335,5.652584221261446,14.884304176232353,3.628527498251895,-1.2147144125776637,10.386224458373734,1.3764135566803446,12.533977169868935
cc_align,25,bible,1,flores,0.02647255857471627,1.5203032451424345,0.8840551022718638,1.2666079328030972,-6.89307030500423,-27.54759500953629,-3.506385703423266,0.25983983762336255,0.3689253013063896
cc_align,25,bible,1,bible,5.757595970991228,3.3269546056676202,3.026644086424933,-0.07182015224452294,3.8227044643843264,-4.298030847149164,1.3658025422482978,1.5245385801673457,2.308900735179263
cc_align,25,bible,1,gov,0.07278296480793038,4.937911154835057,11.56052386072999,1.7534423513512085,-4.735492876757646,-22.175926440030857,10.556673448406958,0.21848218190171204,0.06976423458317893
cc_align,25,bible,10,flores,0.07246595165283556,1.7320477563437549,1.6067377999298234,1.3327039098122313,-5.630241411104235,-15.502851538287535,-3.198008781719405,0.19030408576610622,0.28380048806515623
cc_align,25,bible,10,bible,8.774411697757703,3.20896604619841,3.124767380523683,-0.2364964527893331,3.6937149724690226,-2.676781695989661,1.4380047898873025,2.1665402906500812,2.8423993853632292
cc_align,25,bible,10,gov,0.011584488015357318,1.4831561717354638,0.7593980739880757,1.2561812015202887,-7.485650715517599,-39.78200462625619,-4.3616239395056,0.18937198963642402,0.2695954796742245
cc_align,25,bible,25,flores,0.0915445045053791,1.7836160493445148,1.7818836301822616,1.3479096747934625,-5.238399339858097,-1.1629116397996153,-3.137265582897,0.2897015178043813,0.4317208002474924
cc_align,25,bible,25,bible,10.082501211655986,3.2136765194194834,3.1175303715358242,-0.2650971962194032,3.7009454253214833,-2.108662093813871,1.4328905325021266,2.070983358355167,2.7542599793758162
