train set size,test set,c0,c1,c2,rmse,kfold rmse
1,flores,0.0,0.0,0.0,3.7177950454536886,3.2378536664028394
1,bible,3.202986448067888,-6.217520748608714e-09,-3.372840310781752,8.747774910993767,8.999725704145941
1,gov,3.7137561242985786,-8.719372632988886e-09,-3.875884090170348,9.885342803394144,9.686060088075235
10,flores,2.0608038115708647,-6.7606468609632285e-09,-2.741026629894667,5.80016875492121,5.66720766588309
10,bible,6.751189075063106,-5.454980220566032e-09,-5.621962016169603,13.360457907351869,13.640594212301039
10,gov,8.713896712905163,-9.122728125538164e-09,-7.027833404119638,17.138424017556233,16.97414510007618
25,flores,2.832802939065931,-7.4129713790782845e-09,-3.370639333765897,6.791892038507195,6.640986502370517
25,bible,14.634912844975293,4.5014348254696915e-07,-9.299323166652923e-08,15.108128961845457,15.457273695443343
25,gov,17.491002960439914,-0.0023080520153934306,-3.4703450122460867e-10,18.994430735288446,18.844894473169337
50,flores,11.217960632039988,-8.064174187282478e-09,-0.13333604991083722,4.457072268020388,3.5755464868941353
50,bible,0.0,0.0,0.0,2.335950912726264,2.335950912726264
50,gov,25.02293009963335,-6.561998853242369e-09,-16.181917723649878,5.886239810082003,5.5468246527135205
