train set size,c0,c1,rmse,kfold rmse
1,6.842162308324597,1.21098117199173,8.116866783178212,8.119935310695709
10,12.52051330676628,0.2884145696869459,13.55216056450879,13.56091670399444
25,14.52583116517837,0.47775561810059763,15.175539163733683,15.185030081460809
50,16.531752039924204,-1.2806795734559802,17.21287929058329,17.460416259361498
