language to,c0,c1,c2,rmse,kfold rmse
ka,3.343219631799889,0.1543279233791965,-0.970720349765226,5.9890153128977355,6.021865595446997
gu,6.521720680471411,0.03947176629795448,-0.6695852916504609,7.257503496784451,7.29349663221088
hi,4.698878848245008,0.02636537150217429,-0.8537816928004487,6.222546731778456,6.257115307069413
si,2.1843888002815253,-0.07964693989014175,-1.301835874154851,3.3306243036035506,3.3475864352230515
ta,1.322251352688214,-0.3971269650110962,-1.2657639737625146,4.178487194600486,4.2169346875476315
