train set,train set size,test set,c0,c1,rmse,kfold rmse
gov,1,flores,39.0666666666668,-36.66666666666679,1.3043516908155306,1.3050329923458297
gov,1,bible,8.966666604409552,-8.66666660052899,0.6703233050799691,0.6703233050799691
gov,1,gov,70.68333333333311,-54.833333333333115,2.6096615361639017,2.7329674551864844
gov,10,flores,49.28333333330737,-39.833333333305745,2.83307841990534,2.8760698492522425
gov,10,bible,15.983333325617997,-14.833333325129518,1.0248577137014354,1.027510475751285
gov,10,gov,66.24999999974108,-33.499999999725354,3.378313188560232,3.4058446496761428
gov,25,flores,56.26666666640625,-44.666666666389965,3.218902504477781,3.265237782731669
gov,25,bible,18.16666666666665,-16.66666666666665,1.1598850517759651,1.1606511582345105
gov,25,gov,75.08333322096304,-38.83333321392656,4.030177828996301,4.051090388195916
gov,50,flores,54.79999999983766,-43.499999999825604,2.735263546107882,2.735263546107882
gov,50,bible,10.099999880415497,-8.49999987202584,0.7756717518813396,0.7756717518813397
gov,50,gov,63.79999999988337,-22.99999999987518,5.225578117937445,5.225578117937445
bible,1,flores,9.900000000000006,-9.250000000000007,0.41079191812887456,0.41982139059366597
bible,1,bible,53.29999999995298,-38.999999999948045,2.1189620100417095,2.413158373031766
bible,1,gov,6.799999999820162,-6.499999999808624,0.26770630673681683,0.26770630673681683
bible,10,flores,14.199999999999902,-12.4999999999999,0.7337120234351713,0.7359800721939869
bible,10,bible,51.699999999968774,-26.24999999996544,3.178901801985502,3.2872861117309684
bible,10,gov,11.749999999999984,-10.999999999999984,0.5346338310781813,0.5354126134736337
bible,25,flores,10.766666666666662,-8.666666666666663,0.7357535819371411,0.7360555534589613
bible,25,bible,63.249999999981874,-33.4999999999787,3.358719994283536,3.376684764675548
bible,25,gov,10.566666666666642,-9.666666666666641,0.6366579406033771,0.6370068898982001
