,models,Normality p-value,AIC of centered model,BIC of centered model,R2 coefficient,Homocedasticity Levene p-value,Homocedasticity bartlett p-value
0,linear,,2.845237892302082,4.064113717170282,0.5264116575591986,0.8000202678362425,0.5649928336428068
1,poly2,,2.8452378923020816,4.064113717170282,0.5264116575591986,0.8000202668667247,0.5649928321422714
2,poly3,,2.845237892302081,4.064113717170282,0.5264116575591986,0.8000202668647374,0.5649928321391952
3,exp,,3.066893756433936,4.285769581302136,0.5049446169227851,0.9092427112992035,0.725363353473321
4,log,,2.8452378923020816,4.064113717170282,0.5264116575591986,0.8000202668647891,0.5649928321392755
5,power,,2.8452378923020816,4.064113717170282,0.5264116575591986,0.8000202668647719,0.5649928321392484
6,mult,,2.8452378923020816,4.064113717170282,0.5264116575591986,0.8000202668647719,0.5649928321392484
7,hybrid_mult,,2.8452378923020816,4.064113717170282,0.5264116575591986,0.8000202668647723,0.5649928321392484
8,am,,2.845237892302082,4.064113717170282,0.5264116575591986,0.8000202678362425,0.5649928336428068
9,gm,,2.845237892302082,4.064113717170282,0.5264116575591986,0.8000202678362425,0.5649928336428068
10,hm,,2.845237892302082,4.064113717170282,0.5264116575591986,0.8000202678362425,0.5649928336428068
