language to,c0,c1,"c2,1","c2,2","c2,3",rmse,kfold rmse
ka,20.42683314666687,0.49168144809320263,91.46514585125517,-584.0095320153652,642.7170948072262,4.85788572067558,4.980411459560033
gu,-1.354595222205433,16.699095742210677,405.10645580003853,-1553.301070093368,1516.099306958182,4.046008503993249,4.047197554758812
hi,17.08235617330289,0.7046352149245501,203.01267364501683,-954.6016214278912,974.6035049844604,3.768326978310082,3.8527395608372865
si,91.0030036035617,58.37616730220062,-597.7538689739613,1406.0221814036395,-1109.8793143327373,2.811938068529739,2.839386291693885
ta,55.33582356308816,1.0049525638445533,-297.43929172764007,615.6424352067717,-459.5579342989253,4.0189906750312545,4.070195704570921
