train set,train set size,c0,c1,c2,c3,rmse,kfold rmse
gov,1,5.043669739177469,-0.003210647412049562,-1.0089861471350927e-09,0.03259004959934685,8.873786520633233,9.167089157742707
gov,10,13.713775551076887,0.0018383617129527816,-4.585553566295962e-09,1.6739745783969933e-05,14.262275555043283,14.807692368684151
gov,25,12.03697685748685,-2.08516662622069e-09,4.608119477965209,0.04948864043824029,15.76675572370396,16.176677412734644
gov,50,13.003280301079771,8.746599359352466e-09,5.19052286910012,-0.42107726182539934,17.4956818449046,17.8099164584577
bible,1,2.727465963414394,-1.890393329341641e-09,1.0596291354030867,0.033662863498899444,8.307569801208427,8.107789977214686
bible,10,5.37228343125536,-1.1920640649706373e-09,2.095309507329121,0.27434503725068193,12.87598596544344,12.512792996100128
bible,25,9.451963670694315,1.9432298852860977e-09,-3.179640311824748e-07,2.1420129577850957e-05,14.41297971900092,14.33239236115737
