train set,test set,language to,c0,c1,rmse,kfold rmse
gov,flores,ka,3.6989794850296094,0.4709183676388627,2.3806779626131584,5.1577301408678755
gov,flores,gu,8.947278935340371,0.4807823073446652,1.9901564730684196,4.308987963312553
gov,flores,hi,9.493279348871136,0.2200799636265192,2.4406427169804754,3.4445010814979926
gov,flores,si,5.813325778745969,0.15286855740011543,1.7503350732049783,2.5093440306320636
gov,flores,ta,3.972837570374769,0.16172844162303607,1.2429058708285639,1.7465662127986552
gov,bible,ka,0.4044218552750626,0.05935373206388725,0.3236825612383032,0.6773803534946885
gov,bible,gu,2.394897890398942,0.10459183587167221,0.36352629548493376,0.7653568722989533
gov,bible,hi,1.7655052685140387,0.04230208656937678,0.7071561676637881,1.0135013310824292
gov,bible,si,0.3285406034829953,0.026579507737863873,0.21514035999525366,0.30301899906966534
gov,bible,ta,0.3426291556708655,0.02824980672067351,0.17516454942295343,0.2565621526543425
gov,gov,ka,15.243197905896281,0.864455744709118,4.8237410618956895,10.465992554346721
gov,gov,gu,24.277890956014414,0.6032312758753274,2.7362846019867377,5.930497113010705
gov,gov,hi,24.81310823005252,0.2889251939685943,4.177253760724913,5.90154760916076
gov,gov,si,29.698835412100294,0.47563537828742414,6.5080773019854306,9.196906215919324
gov,gov,ta,25.572039950114068,0.3606027430280929,4.779046521856153,6.687266150966679
bible,flores,ka,0.5867347018377753,0.07193877011990771,0.3180109308246584,0.6648309332553884
bible,flores,gu,2.195578735504337,0.09064622903063073,0.46100484024604815,0.9796178569640664
bible,flores,hi,1.5411566237905558,0.05629250449333417,0.25052662647508556,0.5148394702170679
bible,flores,si,0.8391157448384231,0.04812924192293264,0.2394189209131581,0.4900053189963353
bible,flores,ta,0.7778913430769397,0.0532312780829063,0.17959227194548047,0.35542203614450885
bible,bible,ka,13.920748394569694,0.6246598515602105,2.695475232015206,5.841817856701681
bible,bible,gu,17.386054377927962,0.4858843505482572,1.9260499401755768,4.169647164213019
bible,bible,hi,19.72210831777261,0.5467687263444471,2.036781270005918,4.410328031521371
bible,bible,si,23.377210880397627,0.6671768516735781,2.9228471935065117,6.335890481861154
bible,bible,ta,17.602381161370992,0.6011904600668185,2.304899022630473,4.993045886820222
bible,gov,ka,0.2520409608148357,0.033163253151194755,0.13366238448112525,0.25300671361434507
bible,gov,gu,1.2452379140273973,0.0726190513271675,0.2728814824508316,0.5646813816384827
bible,gov,hi,1.056802948296658,0.035544201239193045,0.24496628814053958,0.5024140531663656
bible,gov,si,0.350000142936285,0.024999987942645956,0.12416381751052848,0.23290903869809823
bible,gov,ta,0.25000014434227336,0.024999987860620895,0.1241638169773774,0.23290903030316815
