train set,train set size,test set,c0,c1,rmse,kfold rmse
gov,1,flores,2.0018605499583204,5.8408388250735564e-05,3.4173315122094063,3.0845834263332708
gov,1,bible,0.0,0.0,1.1410521460476728,1.1410521460476728
gov,1,gov,16.64234499324048,-1.4322080967922862e-09,4.50163087525595,4.582278741851703
gov,10,flores,9.31654452834465,-3.4267455003241873e-10,4.266406862734406,3.6824878282051254
gov,10,bible,0.0,0.0,2.3958297101421877,2.3958297101421877
gov,10,gov,32.31539312228557,-3.2436994132428714e-10,4.4813505539659655,4.480414904895877
gov,25,flores,11.771227358559491,-4.1738823232083954e-09,4.630717026336524,4.0849758601124275
gov,25,bible,0.0,0.0,2.874369496080836,2.874369496080836
gov,25,gov,36.01538110813322,-1.6458533191838943e-09,5.141874178318295,5.036790273473072
gov,50,flores,11.700147008650477,-2.6132507181872256e-09,4.2350834291757975,3.5082901810449596
gov,50,bible,0.0,0.0,2.335950912726264,2.335950912726264
gov,50,gov,39.90946804038715,8.391706611625682e-09,5.861513896171078,5.647243433524358
bible,1,flores,0.0,0.0,1.2473972903610142,1.2473972903610142
bible,1,bible,14.74271093133528,-1.594073734109602e-09,3.813613182603181,3.714732924657891
bible,1,gov,0.0,0.0,0.74565407529229,0.74565407529229
bible,10,flores,0.0,0.0,2.4240462041801103,2.4240462041801103
bible,10,bible,25.12377004487387,3.605979924787683e-09,4.374221436590269,4.26519828600626
bible,10,gov,0.0,0.0,1.4676511847165867,1.4676511847165867
bible,25,flores,9.718974710469308e-18,-7.875939567874525e-17,2.7542694131112158,2.7542694131112158
bible,25,bible,29.259755166756968,2.490203849427157e-10,4.497290765051671,4.407088020884941
bible,25,gov,0.0,0.0,1.6792855623746665,1.6792855623746665
