c0,"c1,1","c1,2",c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
-10.693307116018987,0.28724637700181854,-0.0023445070319485055,-18.408976005188865,9.522088065923962,5.08111583846793,-4.594020345720651,5.918933810703352,-17.091512862247423,-4.8652526553370885,4.6682782613323015,4.710147374024109
