train set size,test set,c0,c1,rmse,kfold rmse
1,flores,0.5336739597835007,-2.060499198722245,2.3341668690620856,2.3638594204656034
1,bible,7.8705709253332,8.869882275885676e-08,8.402740221317783,8.512760833835447
1,gov,8.836481994966872,1.2711116862330165e-08,9.625578641086433,9.731469515140132
10,flores,3.3815030784364306,-3.18929284773748,5.287761889322455,5.384153470635576
10,bible,13.803187859201199,0.03404078182835921,13.077772235285233,13.244047690081086
10,gov,17.286192195948885,0.9473047685792927,16.94095116044372,17.13759883058985
25,flores,4.6370670247522785,-3.276285224923386,6.372669753168532,6.4892384161185515
25,bible,16.1109755825471,0.08072723883096061,14.900373983153928,15.09489862630094
25,gov,19.345159476578317,1.1806470853099829,18.817333214839596,19.03373869890728
50,flores,7.969646417628369,-4.508438096041,1.0783688324358904,2.449614594319982
50,bible,-0.25067237274664517,-2.3225717773196712,0.2542721707061594,0.541618406990093
50,gov,41.81441177649611,2.108290272197141,5.234314531721504,5.848376989655506
