train set,train set size,test set,c0,c1,rmse,kfold rmse
gov,1,flores,5.042504965461065e-09,-2.2912546695614737,3.124837197472873,2.7426208909981877
gov,1,bible,0.0,0.0,1.1410521460476728,1.1410521460476728
gov,1,gov,6.811628032244621,-10.092522264660676,4.1960497310720415,4.378597278103685
gov,10,flores,7.360985362255314e-09,-9.675493138232255,3.6904995670524867,3.0782521554108553
gov,10,bible,0.0,0.0,2.3958297101421877,2.3958297101421877
gov,10,gov,32.25064911530378,-4.634361020451628e-08,4.516994757470366,4.551598733267001
gov,25,flores,4.812762697394495e-09,-12.203630731729866,3.869005493917648,3.2701991229145366
gov,25,bible,3.178079360065192e-07,-0.06957445510210246,2.81237826848347,2.558539891658124
gov,25,gov,36.07063951838711,-5.583318161251466e-10,5.114537127052204,5.100071436794516
gov,50,flores,11.698906675570678,-5.308576504408429e-09,4.2358156782183,3.5560651523270908
gov,50,bible,0.0,0.0,2.335950912726264,2.335950912726264
gov,50,gov,40.21016713288947,-9.333880641716157e-09,5.743697145620798,5.628984430469721
bible,1,flores,0.0,0.0,1.2473972903610142,1.2473972903610142
bible,1,bible,14.52456971683829,-4.496512444557527e-08,3.947755322117231,3.83651241898821
bible,1,gov,0.0,0.0,0.74565407529229,0.74565407529229
bible,10,flores,0.0,0.0,2.4240462041801103,2.4240462041801103
bible,10,bible,25.16420780540435,-4.9683351091150484e-09,4.351085722940063,4.24129976887965
bible,10,gov,0.0,0.0,1.4676511847165867,1.4676511847165867
bible,25,flores,0.00032366084868059566,-0.14406679875954695,2.615914256225695,2.435925410457152
bible,25,bible,29.259865070657362,-2.255041861195443e-09,4.497229664447255,4.424224571957372
bible,25,gov,0.0,0.0,1.6792855623746665,1.6792855623746665
