language to,c0,c1,c2,rmse,kfold rmse
ka,1.608142700480162,0.21987561176316642,-1.0025977360396192,5.538767112824519,5.7187948924862635
gu,3.7075692725429343,0.14044277617254486,-0.7666457469397311,7.323069540000672,7.487359922597039
hi,2.445938478729466,0.17589321258064586,-0.9480118768763738,5.6573332181508,5.744301353637073
si,1.4855920001375107,0.013476780628372414,-1.477613282667877,2.9315869834195407,2.9506957405106236
ta,1.2432194461438,0.11361688362110324,-1.2742368836391191,3.6628259271315358,3.719595375100184
