train set,train set size,c0,c1,rmse,kfold rmse
gov,1,13.851406370493205,-1.398939848188566,8.236161684776402,8.27506771424696
gov,10,20.14466402293948,-0.5796989499219882,14.019048187130226,14.077417971670522
gov,25,24.223503234604866,-0.7237120793243463,15.39464588720926,15.45863539670118
gov,50,2.5000540687529478,5.142960698860582,17.23188381051332,17.365699603175518
bible,1,5.366461196799789,0.3853809371640994,7.824933080902002,7.864683195302364
bible,10,8.086939706297002,0.651209887430448,12.384357303722195,12.447424937626739
bible,25,9.192962802967372,0.6798917587388541,14.196915478596246,14.268381977949144
