train set 1,train set 1 size,train set 2,train set 2 size,test set,c0,c1,c2,rmse,kfold rmse
cc_align,25,gov,1,flores,71.04677933431148,-140.83745870493456,9.413662058668997,1.5127705110119978,1.9990763832056508
cc_align,25,gov,1,bible,20.4015562707283,-45.47172074069578,6.261856504664639,0.34260406687642325,0.48465479115639004
cc_align,25,gov,1,gov,-18.721882350129185,77.51130518908344,8.065225989228377,2.33545361486664,3.207422927646008
cc_align,25,gov,10,flores,129.48903512263007,-252.89683846266576,14.384812177639937,1.4746560120481913,2.2265182722717367
cc_align,25,gov,10,bible,26.255957334431727,-54.98950653879354,6.7710871928315886,0.5253125006603503,0.5288906744339663
cc_align,25,gov,10,gov,-66.74978361774708,216.60755873652744,-6.558529893454638,2.714900441439531,4.151644437616528
cc_align,25,gov,25,flores,138.00895257771788,-266.4619111630484,13.7608750144676,1.3691103736037795,2.1315832593822526
cc_align,25,gov,25,bible,28.71323509298642,-61.22313523494492,9.039224800890189,0.5196138060821066,0.5212291157241709
cc_align,25,gov,25,gov,-79.58544454574783,251.23812665689482,-7.298032368377765,2.943660965775871,4.592963428181002
cc_align,25,gov,50,flores,117.91254167221054,-207.09427923720497,-2.0669422589680924,6.535456375322269e-13,7.315412918640905
cc_align,25,gov,50,bible,30.413902564247955,-61.95235027543055,7.295596730322541,4.032556160800305e-08,2.2510018052227987
cc_align,25,gov,50,gov,-207.76781893499745,571.0438811196325,-65.85824346472,2.1316282072803006e-14,20.005947608052434
cc_align,25,bible,1,flores,18.645927598647596,-39.4429605993016,4.746027261158137,0.4207000176834577,0.44969478451973344
cc_align,25,bible,1,bible,-41.56250075914098,133.19647502564595,-10.3257704521931,2.148806421541527,2.599611769789177
cc_align,25,bible,1,gov,15.229298274787155,-31.193421530882933,1.9081431765536327,0.3101985772735237,0.351034014546585
cc_align,25,bible,10,flores,29.90161025994282,-63.0095813121429,7.6023884388867495,0.39772369931821794,0.5064088156570712
cc_align,25,bible,10,bible,-69.65858446211806,220.02973361751293,-19.949600274929097,2.173084044054998,2.7695740710823875
