train set,train set size,c0,c1,rmse,kfold rmse
gov,1,5.283873143173787,-0.6021087210185879,8.299341902128232,8.382527052947346
gov,10,8.777041309683774,-0.8438756286526474,14.036291946001151,14.17613916045806
gov,25,11.11140872367582,-0.6975893500311167,15.423222059820667,15.576039917339255
gov,50,16.001579037064356,-0.2814269628257631,17.231021016165148,17.551726878353687
bible,1,17.608572226639147,1.4239102667441534,7.818690497153069,7.882351374824873
bible,10,25.72140750795895,1.2457094406712772,12.376000638125667,12.472643370834792
bible,25,28.935068859751457,1.2170098587454694,14.188210135217348,14.297819558921594
