train set,test set,c0,"c1,1","c1,2","c1,3",rmse,kfold rmse
gov,flores,20.362423460435142,5.678115681362079e-09,-0.36552966714355384,-10.9509658470027,4.811990429132994,4.8586875875789755
gov,bible,1.819374071212633,6.045431026176904e-05,-0.02163713888176275,-3.2417623006230784e-09,1.3183486796132489,1.323337239153357
gov,gov,41.82026008695867,3.1576781969460848e-09,-4.721007154763589e-06,-10.926292876730853,9.556767936617918,9.648161164548739
bible,flores,1.3631334080151687,0.6258745741071884,0.00016908346741295355,2.6659133888948128e-08,1.004728055334459,0.9960341984871255
bible,bible,32.871775115310605,-1.5184805920964105e-09,-0.05253472492836595,-8.853538029443108,6.89596398590715,6.975551083957322
bible,gov,1.0895680966902572,3.858372566702287e-11,3.5534417139254006e-06,-9.424049747222013e-05,0.7391039248370114,0.744529979761368
