train set size,test set,c0,c1,rmse,kfold rmse
1,flores,0.0,0.0,3.7177950454536886,3.7177950454536886
1,bible,6.4405156814812115,4.445555284687965e-11,8.76079006058436,9.028554322833983
1,gov,7.387903589722347,1.2487927551019487e-08,9.945319824155145,9.729359581508612
10,flores,4.559712142171071,-6.01932832932039e-10,5.946077646145412,5.713283091752487
10,bible,12.349519167814446,1.8625572030615503e-11,13.312884540001908,13.627754224868582
10,gov,15.500630575449838,6.939923035643257e-09,17.134054093012818,16.951383609444505
25,flores,5.968197857777226,-1.873413298806554e-10,6.934251356401275,6.711436522891295
25,bible,14.86733656467259,-1.7921683259366868e-09,15.0714878438387,15.374379909799346
25,gov,17.52031381657142,1.4314346700813917e-08,18.9906983729166,18.833063296441072
50,flores,11.706709217366335,-3.016639044822946e-09,4.231213254277834,3.503889306235872
50,bible,0.0,0.0,2.335950912726264,2.335950912726264
50,gov,39.54866310766832,7.272128609745982e-09,6.019685245946342,5.693124188397086
