train set 1,train set 1 size,train set 2,train set 2 size,test set,c0,c1,c2,c3,c4,c5,c6,rmse,kfold rmse
cc_align,25,gov,1,flores,0.20790765157264418,-7.080576704473224,-1.1772859671015168,1.8892288582383885,2.2607137001310225,-7.113251296820227,-0.5054538297346782,9.638060614724542e-11,0.14265775479870557
cc_align,25,gov,1,bible,0.10564559914782073,0.46737015551451294,-0.6835975105670271,1.2304799844896002,-3.437754068239865,-5.5323918238033105,-1.427966194787448,9.658843033034198e-11,0.11848544070552783
cc_align,25,gov,1,gov,15.720881206127547,-1.3501313909683594,-2.408297624356925,0.9720094005415829,1.4575302497689975,-2.9800964112713455,1.037211446721782,2.4007870496423144e-08,4.214386764535508
cc_align,25,gov,10,flores,0.5535118623656446,-0.7049457845246221,-0.6990749616355838,-0.2869115922646183,-0.5471610225479697,-1.4663465577790076,-1.7545785744463716,2.656020779473293e-09,0.607543677917554
cc_align,25,gov,10,bible,2.5516790102225113,-0.01836874155581628,-0.9564687494782673,1.7641019142313183,-3.6123669594702106,-4.542314833930896,0.973992428258757,9.802775722435214e-10,0.43047051092488275
cc_align,25,gov,10,gov,5.8653115718024855,-0.16168344142834065,-5.629362241909538,0.554083948795369,1.9367578352463102,-1.5496564617927304,1.3229639843518035,1.2688425748276023e-08,6.596697801914299
cc_align,25,gov,25,flores,0.49680497564293385,-8.710366281810426,0.9218939187192415,1.7322663421330493,3.0593107604959426,-4.260312369850191,-1.3787812045251113,2.179113262058864e-08,0.7781600565567703
cc_align,25,gov,25,bible,2.4403315477685847,0.20258332769474707,-1.499759861090874,1.781050945261016,-3.348779152520669,-3.9069330581623967,0.875873200912713,7.91395301814959e-10,0.4730206777858363
cc_align,25,gov,25,gov,7.047655151872375,-0.40969602751623707,-5.291120340759041,0.5694936293643451,2.080385439036746,-1.486030468132581,1.2333589062323818,9.343824543146212e-09,7.4306880794996
cc_align,25,gov,50,flores,2.2885447118983486,-0.7946887220349343,-1.0524529147111943,3.290595931816373,-2.7855605235958434,-13.070467592941819,-1.6370284425434372,1.062980440183862e-08,0.805847035619915
cc_align,25,gov,50,bible,1.5298924560504472,-0.5975510649631401,-0.1896076363954442,1.0626461895955674,-1.8547987581625736,-1.702016360688423,-0.3884515612260656,1.1793612249952345e-09,0.6850823233724394
cc_align,25,gov,50,gov,3.2680721737611145,0.10574824155948313,-1.433487441836196,0.7669384076787742,0.8311638219178727,-3.4195881469906095,-2.5251204290943656,8.878409173493513e-09,34.780055311247224
cc_align,25,bible,1,flores,1.487102862492026,0.6741887142038847,-0.8449263033884862,1.517425618692874,-3.5714352793588975,-6.326145881714373,0.7268480230631369,1.2886819519162635e-11,0.1689597306157896
cc_align,25,bible,1,bible,6.8192718520390505,0.5612771468177246,-5.811142812835081,0.6466783832775495,1.1316069311731292,-3.0213540621401895,2.196919702072515,8.805777057140472e-09,3.818149275680868
cc_align,25,bible,1,gov,0.06344921555585606,0.644374881672918,-0.6637426874450407,0.17497029635179126,-3.3455627371423247,-6.685198405128292,-0.9693940547739361,3.7512417767374266e-10,0.03751207378684787
cc_align,25,bible,10,flores,0.5098576718793476,0.1413168719166832,-0.48240558543461126,0.6623243105764436,-2.209741117585921,-2.6492447606010963,-0.941507113539872,9.101597660460454e-12,0.13596655601881646
