train set,c0,c1,c2,rmse,kfold rmse
gov,2.4332140402572255,3.1637357395777665,-3.148716309313348e-10,14.5514557863488,14.565761076430427
bible,1.9627423303956362,2.669561273221085,7.992182183857496e-09,12.047788701527558,12.035635312406626
