train set size,test set,c0,c1,c2,rmse,kfold rmse
1,flores,0.0,0.0,0.0,3.01695210435963,3.01695210435963
1,bible,7.909167013949382e-09,-0.012720873077707057,-2.1326094106438354,9.260382885953575,9.295266635082404
1,gov,1.2223582397811434,-3.2354791701529413,-9.447752893448875e-09,10.271646918173731,9.965199949297235
10,flores,-2.0589318047649568e-09,-0.7514090869285102,-1.436870340521931,5.889221632786775,5.591572850887938
10,bible,5.55674910642265,-5.7757970374409785e-09,-2.2271311741785897,13.622767472362414,14.484808852324383
10,gov,10.79330067113652,-8.800109250892894e-09,-1.8636181108413332,17.26643470959119,17.07446242000197
25,flores,-2.8039861710299826e-09,-1.094673798950241,-1.4415321178397922,7.111095677651874,6.79823900323046
25,bible,7.27655580399609,-1.0267876899202037e-08,-2.2666664914018986,15.469653652168239,16.975452919211563
25,gov,11.433146529317685,-1.3920404757169119e-08,-2.0645088023664657,19.25907077801147,18.847981050567384
50,flores,1.2587564453060117e-07,-2.9974539211486806,-0.8733328008842284,2.6339146184798095,3.807390763269123
50,bible,0.0,0.0,0.0,1.457166199626293,1.457166199626293
50,gov,34.6299990398494,-9.492739830961171e-09,-1.8777251970357702,6.6227036075799655,23.007773433404317
