c0,c1,c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
41.127184723322735,0.045516317006020275,-68.29747467927619,10.995390078955483,-11.361172187122367,1.628123855293519,4.769711383908679,-28.533000534719616,8.275691661844625,4.437465363650331,4.463455215786875
