train set,test set,c0,c1,c2,rmse,kfold rmse
gov,flores,8.21124916374861,-0.0003419650204322594,-3.5281592659141594e-09,5.85652434332862,5.556678744610446
gov,bible,0.0,0.0,0.0,2.271685619876913,2.271685619876913
gov,gov,32.28769537505734,-6.662436247324651e-09,-0.00047115238019593,9.778085596474302,10.211120423286962
bible,flores,0.0,0.0,0.0,2.2374092160353682,2.2374092160353682
bible,bible,23.180631567045094,-7.165985556283487e-05,-2.3704115013169306e-09,7.473920450174867,7.590238757457531
bible,gov,0.0,0.0,0.0,1.3576941236277535,1.3576941236277535
