c0,"c1,1","c1,2",c2,"c3,1","c3,2","c3,3","c4,1","c4,2","c4,3","c5,1","c5,2","c5,3","c6,1","c6,2","c6,3","c7,1","c7,2","c7,3","c8,1","c8,2","c8,3",rmse,kfold rmse
-3.085376838345831,14.608401623620964,-6.26356315150127,-18.416276813972818,0.3468491801274219,1.3075612269391814,1.3347498227754975,-0.49562186593293633,0.2523921570794977,0.3654895782537303,0.3617000994442259,0.8098406630121416,0.6124465918270845,0.3624333882509435,2.175353376533557,2.972546665604959,-4.155911958158032,-5.119521334897092,-5.985760115492664,0.9415256924844211,1.0297345278292096,0.6085713211820691,4.646491290914217,4.703014696820473
